,ID,test,body,color,fuel,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,price,model,generation,restyling,age,mileage_per_day
15049,avito1582,0,внедорожник,белый,дизель,5,2016,автоматическая,3.0,313,78500,полный,Левый,Не требует ремонта,3,Unknown,2699000,X5,3,0,4,53.76712328767123
15050,avito1937,0,внедорожник,белый,дизель,5,2016,автоматическая,3.0,313,97799,полный,Левый,Не требует ремонта,3,Unknown,2949000,X5,3,0,4,66.98561643835616
15051,test1231,1,купе,белый,бензин,2,2012,автоматическая,3.0,320,98000,задний,Левый,Не требует ремонта,3,Дубликат,0,6 серия,3,0,8,33.56164383561644
15052,test1233,1,купе,цветной,бензин,2,2012,автоматическая,3.0,320,127000,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,3,0,8,43.49315068493151
15053,test3345,1,кабриолет,красный,бензин,2,2012,автоматическая,3.0,320,71300,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,3,0,8,24.41780821917808
15054,test611,1,седан,белый,бензин,4,2012,автоматическая,3.0,320,86000,задний,Левый,Не требует ремонта,3,Дубликат,0,6 серия,3,0,8,29.45205479452055
15055,test812,1,седан,белый,бензин,4,2012,автоматическая,3.0,320,145000,полный,Левый,Не требует ремонта,3,Дубликат,0,7 серия,5,1,8,49.657534246575345
15056,test3057,1,седан,цветной,бензин,4,2012,автоматическая,3.0,320,123000,полный,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,1,8,42.12328767123287
15057,test3394,1,седан,чёрный,бензин,4,2012,автоматическая,3.0,320,110000,полный,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,1,8,37.67123287671233
15058,test1537,1,купе,красный,бензин,2,2013,автоматическая,3.0,320,55000,полный,Левый,Не требует ремонта,3,Оригинал,0,6 серия,3,0,7,21.52641878669276
15059,test2913,1,купе,цветной,бензин,2,2013,автоматическая,3.0,320,110000,полный,Левый,Не требует ремонта,3,Оригинал,0,6 серия,3,0,7,43.05283757338552
15060,test2925,1,купе,чёрный,бензин,2,2013,автоматическая,3.0,320,113000,полный,Левый,Не требует ремонта,3,Оригинал,0,6 серия,3,0,7,44.22700587084149
15061,test3666,1,купе,красный,бензин,2,2013,автоматическая,3.0,320,79000,полный,Левый,Не требует ремонта,3,Оригинал,0,6 серия,3,0,7,30.919765166340508
15062,test3783,1,купе,чёрный,бензин,2,2013,автоматическая,3.0,320,111000,полный,Левый,Не требует ремонта,3,Оригинал,0,6 серия,3,0,7,43.44422700587084
15063,test1295,1,седан,цветной,бензин,4,2013,автоматическая,3.0,320,111000,полный,Левый,Не требует ремонта,3,Оригинал,0,6 серия,3,0,7,43.44422700587084
15064,test2870,1,седан,чёрный,бензин,4,2013,автоматическая,3.0,320,81286,полный,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,1,7,31.814481409001957
15065,test2011,1,хэтчбек,цветной,бензин,5,2013,автоматическая,3.0,320,59000,полный,Левый,Не требует ремонта,3,Оригинал,0,1 серия,2,0,7,23.091976516634052
15066,test284,1,седан,серый,бензин,4,2014,автоматическая,3.0,320,121794,полный,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,1,6,55.61369863013699
15067,test1651,1,седан,серый,бензин,4,2014,автоматическая,3.0,320,98000,полный,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,1,6,44.74885844748859
15068,avito418,0,купе,серый,бензин,2,2011,автоматическая,3.0,320,100000,задний,Левый,Не требует ремонта,3,Unknown,1599000,6 серия,3,0,9,30.441400304414003
15069,avito1163,0,кабриолет,чёрный,бензин,2,2011,автоматическая,3.0,320,12927,задний,Левый,Не требует ремонта,3,Unknown,2465000,6 серия,3,0,9,3.935159817351598
15070,avito2688,0,купе,чёрный,бензин,2,2011,автоматическая,3.0,320,146000,задний,Левый,Не требует ремонта,3,Unknown,1300000,6 серия,3,0,9,44.44444444444444
15071,avito4232,0,кабриолет,чёрный,бензин,2,2011,автоматическая,3.0,320,89000,задний,Левый,Не требует ремонта,3,Unknown,2100000,6 серия,3,0,9,27.09284627092846
15072,avito4233,0,кабриолет,чёрный,бензин,2,2011,автоматическая,3.0,320,12927,задний,Левый,Не требует ремонта,3,Unknown,2465000,6 серия,3,0,9,3.935159817351598
15073,avito2304,0,купе,цветной,бензин,2,2012,автоматическая,3.0,320,127000,задний,Левый,Не требует ремонта,3,Unknown,1420000,6 серия,3,0,8,43.49315068493151
15074,avito2622,0,седан,цветной,бензин,4,2012,автоматическая,3.0,320,200000,полный,Левый,Не требует ремонта,3,Unknown,1300000,7 серия,5,1,8,68.4931506849315
15075,avito3074,0,седан,серый,бензин,4,2012,автоматическая,3.0,320,145909,полный,Левый,Не требует ремонта,3,Unknown,1220000,7 серия,5,1,8,49.968835616438355
15076,avito4236,0,купе,белый,бензин,2,2013,автоматическая,3.0,320,99000,полный,Левый,Не требует ремонта,3,Unknown,1450000,6 серия,3,0,7,38.74755381604697
15077,avito1965,0,седан,красный,бензин,4,2013,автоматическая,3.0,320,129625,полный,Левый,Не требует ремонта,3,Unknown,1857000,6 серия,3,0,7,50.73385518590998
15078,avito1730,0,седан,серый,бензин,4,2014,автоматическая,3.0,320,98000,полный,Левый,Не требует ремонта,3,Unknown,1099000,7 серия,5,1,6,44.74885844748859
15079,avito3227,0,седан,чёрный,бензин,4,2014,автоматическая,3.0,320,93773,полный,Левый,Не требует ремонта,3,Unknown,1630000,7 серия,5,1,6,42.81872146118722
15080,test1667,1,внедорожник,чёрный,бензин,5,2004,автоматическая,4.4,320,227000,полный,Левый,Не требует ремонта,3,Дубликат,0,X5,1,1,16,38.86986301369863
15081,test1798,1,внедорожник,чёрный,бензин,5,2004,автоматическая,4.4,320,250000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,16,42.80821917808219
15082,test2688,1,внедорожник,цветной,бензин,5,2004,автоматическая,4.4,320,170000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,16,29.10958904109589
15083,test3479,1,внедорожник,серый,бензин,5,2004,автоматическая,4.4,320,192500,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,16,32.96232876712329
15084,test3573,1,внедорожник,серый,бензин,5,2004,автоматическая,4.4,320,350000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,16,59.93150684931507
15085,test2017,1,внедорожник,серый,бензин,5,2005,автоматическая,4.4,320,140000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,15,25.570776255707763
15086,test2117,1,внедорожник,чёрный,бензин,5,2005,автоматическая,4.4,320,270000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,15,49.31506849315068
15087,test3051,1,внедорожник,чёрный,бензин,5,2005,автоматическая,4.4,320,348500,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,15,63.65296803652968
15088,test3714,1,внедорожник,чёрный,бензин,5,2005,автоматическая,4.4,320,210000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,15,38.35616438356164
15089,test1188,1,внедорожник,цветной,бензин,5,2006,автоматическая,4.4,320,157000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,14,30.724070450097848
15090,test1242,1,внедорожник,чёрный,бензин,5,2006,автоматическая,4.4,320,275000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,14,53.816046966731896
15091,test1873,1,внедорожник,цветной,бензин,5,2006,автоматическая,4.4,320,161023,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,14,31.511350293542073
15092,avito4702,0,внедорожник,серый,бензин,5,2003,автоматическая,4.4,320,251000,полный,Левый,Не требует ремонта,3,Unknown,550000,X5,1,1,17,40.451248992747786
15093,avito936,0,внедорожник,цветной,бензин,5,2004,автоматическая,4.4,320,105000,полный,Левый,Битый,3,Unknown,200000,X5,1,1,16,17.97945205479452
15094,avito2553,0,внедорожник,цветной,бензин,5,2004,автоматическая,4.4,320,232389,полный,Левый,Не требует ремонта,3,Unknown,470000,X5,1,1,16,39.79263698630137
15095,avito1154,0,внедорожник,чёрный,бензин,5,2005,автоматическая,4.4,320,255000,полный,Левый,Не требует ремонта,3,Unknown,490000,X5,1,1,15,46.57534246575342
15096,avito2742,0,внедорожник,цветной,бензин,5,2005,автоматическая,4.4,320,302000,полный,Левый,Не требует ремонта,3,Unknown,430000,X5,1,1,15,55.15981735159817
15097,avito4718,0,внедорожник,цветной,бензин,5,2005,автоматическая,4.4,320,200000,полный,Левый,Не требует ремонта,3,Unknown,440000,X5,1,1,15,36.529680365296805
15098,avito4725,0,внедорожник,чёрный,бензин,5,2005,автоматическая,4.4,320,240000,полный,Левый,Не требует ремонта,3,Unknown,600000,X5,1,1,15,43.83561643835616
15099,avito435,0,внедорожник,цветной,бензин,5,2006,автоматическая,4.4,320,161023,полный,Левый,Не требует ремонта,3,Unknown,565000,X5,1,1,14,31.511350293542073
15100,avito1895,0,внедорожник,чёрный,бензин,5,2006,автоматическая,4.4,320,150000,полный,Левый,Не требует ремонта,3,Unknown,490000,X5,1,1,14,29.354207436399218
15101,avito3212,0,внедорожник,чёрный,бензин,5,2006,автоматическая,4.4,320,88000,полный,Левый,Не требует ремонта,3,Unknown,1350000,X5,1,1,14,17.22113502935421
15102,test2906,1,седан,белый,бензин,4,2009,автоматическая,3.0,326,152000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,0,11,37.858032378580326
15103,test2847,1,седан,чёрный,бензин,4,2010,автоматическая,3.0,326,134000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,0,10,36.71232876712329
15104,test423,1,седан,серый,бензин,4,2011,автоматическая,3.0,326,181000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,0,9,55.09893455098935
15105,test462,1,седан,чёрный,бензин,4,2011,автоматическая,3.0,326,130000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,0,9,39.5738203957382
15106,test2067,1,купе,белый,бензин,2,2014,автоматическая,3.0,326,62000,полный,Левый,Не требует ремонта,3,Оригинал,0,2 серия,0,0,6,28.310502283105023
15107,test1587,1,седан,чёрный,бензин,4,2016,автоматическая,3.0,326,35000,полный,Левый,Не требует ремонта,3,Оригинал,0,7 серия,6,0,4,23.972602739726028
15108,test3149,1,седан,чёрный,бензин,4,2016,автоматическая,3.0,326,66000,полный,Левый,Не требует ремонта,3,Оригинал,0,3 серия,6,1,4,45.205479452054796
15109,avito326,0,седан,чёрный,бензин,4,2008,автоматическая,3.0,326,149000,задний,Левый,Не требует ремонта,3,Unknown,770000,7 серия,5,0,12,34.018264840182646
15110,avito4301,0,седан,чёрный,бензин,4,2009,автоматическая,3.0,326,195000,задний,Левый,Не требует ремонта,3,Unknown,800000,7 серия,5,0,11,48.567870485678704
15111,avito692,0,седан,чёрный,бензин,4,2009,автоматическая,3.0,326,82000,задний,Левый,Не требует ремонта,3,Unknown,770000,7 серия,5,0,11,20.423412204234122
15112,avito2729,0,седан,чёрный,бензин,4,2009,автоматическая,3.0,326,124000,задний,Левый,Не требует ремонта,3,Unknown,915000,7 серия,5,0,11,30.884184308841842
15113,avito2664,0,седан,чёрный,бензин,4,2011,автоматическая,3.0,326,130000,задний,Левый,Не требует ремонта,3,Unknown,1025000,7 серия,5,0,9,39.5738203957382
15114,test825,1,седан,серый,бензин,4,1997,автоматическая,5.4,326,75000,задний,Левый,Не требует ремонта,3,Дубликат,0,7 серия,3,0,23,8.933889219773675
15115,test2792,1,седан,чёрный,бензин,4,1998,автоматическая,5.4,326,303500,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,3,0,22,37.795765877957656
15116,test519,1,седан,чёрный,бензин,4,1998,автоматическая,5.4,326,320000,задний,Левый,Не требует ремонта,3,Дубликат,0,7 серия,3,1,22,39.85056039850561
15117,test1227,1,седан,цветной,бензин,4,1998,автоматическая,5.4,326,210000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,3,1,22,26.151930261519304
15118,test3529,1,седан,чёрный,бензин,4,2000,автоматическая,5.4,326,211000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,3,1,20,28.904109589041095
15119,avito531,0,седан,серый,бензин,4,1998,автоматическая,5.4,326,317000,задний,Левый,Не требует ремонта,3,Unknown,389000,7 серия,3,1,22,39.47696139476962
15120,test3038,1,внедорожник,чёрный,бензин,5,2004,автоматическая,4.4,329,200000,полный,Левый,Не требует ремонта,3,Дубликат,0,X5,1,1,16,34.24657534246575
15121,test1553,1,внедорожник,чёрный,бензин,5,2005,автоматическая,4.4,329,190000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,15,34.70319634703196
15122,test3811,1,седан,чёрный,бензин,4,2001,автоматическая,4.4,333,87000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,4,0,19,12.54506128334535
15123,test3304,1,седан,серебристый,бензин,4,2002,автоматическая,4.4,333,296000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,4,0,18,45.053272450532724
15124,test42,1,седан,чёрный,бензин,4,2003,автоматическая,4.4,333,200000,задний,Левый,Не требует ремонта,3,Дубликат,0,7 серия,4,0,17,32.232070910556004
15125,test3767,1,седан,цветной,бензин,4,2003,автоматическая,4.4,333,169000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,4,0,17,27.23609991941982
15126,test3153,1,седан,серебристый,бензин,4,2003,механическая,4.4,333,200000,задний,Левый,Не требует ремонта,3,Дубликат,0,5 серия,5,0,17,32.232070910556004
15127,test198,1,купе,чёрный,бензин,2,2004,автоматическая,4.4,333,36000,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,0,16,6.164383561643835
15128,test455,1,купе,чёрный,бензин,2,2004,автоматическая,4.4,333,165000,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,0,16,28.253424657534246
15129,test1568,1,купе,чёрный,бензин,2,2004,автоматическая,4.4,333,88000,задний,Левый,Не требует ремонта,3,Дубликат,0,6 серия,2,0,16,15.068493150684931
15130,test2045,1,купе,чёрный,бензин,2,2004,автоматическая,4.4,333,190000,задний,Левый,Не требует ремонта,3,Дубликат,0,6 серия,2,0,16,32.534246575342465
15131,test2524,1,купе,цветной,бензин,2,2004,автоматическая,4.4,333,255000,задний,Левый,Не требует ремонта,3,Дубликат,0,6 серия,2,0,16,43.66438356164384
15132,test3284,1,купе,цветной,бензин,2,2004,автоматическая,4.4,333,200000,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,0,16,34.24657534246575
15133,test3294,1,купе,серый,бензин,2,2004,автоматическая,4.4,333,161800,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,0,16,27.705479452054796
15134,test3663,1,купе,чёрный,бензин,2,2004,автоматическая,4.4,333,250800,задний,Левый,Не требует ремонта,3,Дубликат,0,6 серия,2,0,16,42.945205479452056
15135,test588,1,кабриолет,чёрный,бензин,2,2005,автоматическая,4.4,333,116386,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,0,15,21.257716894977168
15136,test2911,1,купе,чёрный,бензин,2,2005,автоматическая,4.4,333,176000,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,0,15,32.146118721461185
15137,avito4271,0,седан,серебристый,бензин,4,2002,автоматическая,4.4,333,400000,задний,Левый,Не требует ремонта,3,Unknown,470000,7 серия,4,0,18,60.882800608828006
15138,avito553,0,седан,чёрный,бензин,4,2003,автоматическая,4.4,333,90000,задний,Левый,Не требует ремонта,3,Unknown,280000,7 серия,4,0,17,14.5044319097502
15139,avito4273,0,седан,чёрный,бензин,4,2003,автоматическая,4.4,333,677676,задний,Левый,Не требует ремонта,3,Unknown,330000,7 серия,4,0,17,109.21450443190975
15140,avito4275,0,седан,цветной,бензин,4,2003,автоматическая,4.4,333,171000,задний,Левый,Не требует ремонта,3,Unknown,450000,7 серия,4,0,17,27.558420628525383
15141,avito905,0,купе,серебристый,бензин,2,2004,автоматическая,4.4,333,88500,задний,Левый,Не требует ремонта,3,Unknown,655000,6 серия,2,0,16,15.154109589041095
15142,avito3079,0,кабриолет,золотистый,бензин,2,2004,автоматическая,4.4,333,91000,задний,Левый,Не требует ремонта,3,Unknown,850000,6 серия,2,0,16,15.582191780821917
15143,avito4220,0,купе,цветной,бензин,2,2004,автоматическая,4.4,333,95000,задний,Левый,Не требует ремонта,3,Unknown,489000,6 серия,2,0,16,16.267123287671232
15144,avito4221,0,купе,чёрный,бензин,2,2004,автоматическая,4.4,333,204000,задний,Левый,Не требует ремонта,3,Unknown,550000,6 серия,2,0,16,34.93150684931507
15145,avito4222,0,купе,серый,бензин,2,2004,автоматическая,4.4,333,200000,задний,Левый,Не требует ремонта,3,Unknown,670000,6 серия,2,0,16,34.24657534246575
15146,avito4223,0,купе,чёрный,бензин,2,2004,автоматическая,4.4,333,160000,задний,Левый,Не требует ремонта,3,Unknown,690000,6 серия,2,0,16,27.397260273972602
15147,avito2320,0,седан,коричневый,бензин,4,2004,автоматическая,4.4,333,75000,задний,Левый,Не требует ремонта,3,Unknown,500000,7 серия,4,0,16,12.842465753424657
15148,avito4277,0,седан,белый,бензин,4,2004,автоматическая,4.4,333,210000,задний,Левый,Не требует ремонта,3,Unknown,450000,7 серия,4,0,16,35.95890410958904
15149,avito529,0,седан,чёрный,бензин,4,2004,автоматическая,4.4,333,290000,задний,Левый,Не требует ремонта,3,Unknown,450000,7 серия,4,0,16,49.657534246575345
15150,avito4278,0,седан,чёрный,бензин,4,2004,автоматическая,4.4,333,313000,задний,Левый,Не требует ремонта,3,Unknown,650000,7 серия,4,0,16,53.5958904109589
15151,avito1060,0,кабриолет,цветной,бензин,2,2005,автоматическая,4.4,333,120527,задний,Левый,Не требует ремонта,3,Unknown,1000000,6 серия,2,0,15,22.01406392694064
15152,avito1393,0,кабриолет,белый,бензин,2,2005,автоматическая,4.4,333,103000,задний,Левый,Не требует ремонта,3,Unknown,800000,6 серия,2,0,15,18.812785388127853
15153,avito1723,0,кабриолет,белый,бензин,2,2005,автоматическая,4.4,333,200000,задний,Левый,Не требует ремонта,3,Unknown,890000,6 серия,2,0,15,36.529680365296805
15154,avito3397,0,кабриолет,золотистый,бензин,2,2005,автоматическая,4.4,333,135305,задний,Левый,Не требует ремонта,3,Unknown,599000,6 серия,2,0,15,24.71324200913242
15155,avito35,0,седан,чёрный,бензин,4,2005,автоматическая,4.4,333,215000,задний,Левый,Не требует ремонта,3,Unknown,420000,7 серия,4,0,15,39.269406392694066
15156,avito1515,0,седан,чёрный,бензин,4,2005,автоматическая,4.4,333,258000,задний,Левый,Не требует ремонта,3,Unknown,500000,5 серия,5,0,15,47.12328767123287
15157,avito1379,0,кабриолет,белый,бензин,2,2011,роботизированная,3.0,340,81000,задний,Левый,Не требует ремонта,3,Unknown,1840000,Z4,2,0,9,24.65753424657534
15158,test2409,1,внедорожник,чёрный,бензин,5,2002,автоматическая,4.6,347,280000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,0,18,42.61796042617961
15159,test3651,1,внедорожник,чёрный,бензин,5,2002,автоматическая,4.6,347,380000,полный,Левый,Не требует ремонта,3,Дубликат,0,X5,1,0,18,57.83866057838661
15160,test3693,1,внедорожник,чёрный,бензин,5,2002,автоматическая,4.6,347,228000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,0,18,34.70319634703196
15161,test1971,1,внедорожник,чёрный,бензин,5,2003,автоматическая,4.6,347,253000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,0,17,40.77356970185335
15162,avito4691,0,внедорожник,чёрный,бензин,5,2002,автоматическая,4.6,347,170000,полный,Левый,Не требует ремонта,3,Unknown,800000,X5,1,0,18,25.875190258751903
15163,test35,1,внедорожник,цветной,бензин,5,2007,автоматическая,4.8,355,230528,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,48.583350895679665
15164,test409,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,187297,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,39.47249736564805
15165,test482,1,внедорожник,серый,бензин,5,2007,автоматическая,4.8,355,204000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,42.99262381454162
15166,test511,1,внедорожник,серебристый,бензин,5,2007,автоматическая,4.8,355,120000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,25.28977871443625
15167,test586,1,внедорожник,серый,бензин,5,2007,автоматическая,4.8,355,167000,полный,Левый,Не требует ремонта,3,Дубликат,0,X5,2,0,13,35.19494204425711
15168,test613,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,240000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,50.5795574288725
15169,test670,1,внедорожник,серый,бензин,5,2007,автоматическая,4.8,355,223000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,46.9968387776607
15170,test1157,1,внедорожник,серебристый,бензин,5,2007,автоматическая,4.8,355,340000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,71.65437302423604
15171,test1391,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,145000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,30.558482613277135
15172,test2336,1,внедорожник,цветной,бензин,5,2007,автоматическая,4.8,355,167000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,35.19494204425711
15173,test2642,1,внедорожник,серебристый,бензин,5,2007,автоматическая,4.8,355,132000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,27.818756585879875
15174,test3055,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,197000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,41.51738672286618
15175,test3074,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,280000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,59.00948366701791
15176,test3228,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,140144,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,29.53508956796628
15177,test3469,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,290000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,61.11696522655427
15178,test3629,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,225000,полный,Левый,Не требует ремонта,3,Дубликат,0,X5,2,0,13,47.41833508956797
15179,test3658,1,внедорожник,серый,бензин,5,2007,автоматическая,4.8,355,190000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,40.042149631190725
15180,test3756,1,внедорожник,белый,бензин,5,2007,автоматическая,4.8,355,143000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,13,30.136986301369863
15181,test3761,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,144020,полный,Левый,Не требует ремонта,3,Дубликат,0,X5,2,0,13,30.351949420442573
15182,test3802,1,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,182000,полный,Левый,Не требует ремонта,3,Дубликат,0,X5,2,0,13,38.35616438356164
15183,test82,1,внедорожник,белый,бензин,5,2008,автоматическая,4.8,355,169000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,38.58447488584475
15184,test524,1,внедорожник,серый,бензин,5,2008,автоматическая,4.8,355,148500,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,33.9041095890411
15185,test837,1,внедорожник,серый,бензин,5,2008,автоматическая,4.8,355,174000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,39.726027397260275
15186,test976,1,внедорожник,серый,бензин,5,2008,автоматическая,4.8,355,193500,полный,Левый,Не требует ремонта,3,Дубликат,0,X5,2,0,12,44.178082191780824
15187,test1116,1,внедорожник,чёрный,бензин,5,2008,автоматическая,4.8,355,178000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,40.63926940639269
15188,test1470,1,внедорожник,чёрный,бензин,5,2008,автоматическая,4.8,355,146250,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,33.39041095890411
15189,test2367,1,внедорожник,серый,бензин,5,2008,автоматическая,4.8,355,268000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,61.18721461187214
15190,test2439,1,внедорожник,серый,бензин,5,2008,автоматическая,4.8,355,181274,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,41.38675799086758
15191,test2460,1,внедорожник,серый,бензин,5,2008,автоматическая,4.8,355,129000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,29.45205479452055
15192,test3040,1,внедорожник,белый,бензин,5,2008,автоматическая,4.8,355,295000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,67.35159817351598
15193,test3312,1,внедорожник,чёрный,бензин,5,2008,автоматическая,4.8,355,149999,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,12,34.246347031963474
15194,test420,1,внедорожник,серый,бензин,5,2009,автоматическая,4.8,355,58000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,11,14.44582814445828
15195,test2443,1,внедорожник,белый,бензин,5,2009,автоматическая,4.8,355,155000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,2,0,11,38.605230386052305
15196,avito712,0,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,203500,полный,Левый,Не требует ремонта,3,Unknown,790000,X5,2,0,13,42.887249736564804
15197,avito1074,0,внедорожник,цветной,бензин,5,2007,автоматическая,4.8,355,220000,полный,Левый,Не требует ремонта,3,Unknown,800000,X5,2,0,13,46.36459430979979
15198,avito1222,0,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,215000,полный,Левый,Не требует ремонта,3,Unknown,650000,X5,2,0,13,45.310853530031615
15199,avito2667,0,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,200000,полный,Левый,Не требует ремонта,3,Unknown,870000,X5,2,0,13,42.14963119072708
15200,avito2811,0,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,160000,полный,Левый,Не требует ремонта,3,Unknown,900000,X5,2,0,13,33.719704952581665
15201,avito4751,0,внедорожник,коричневый,бензин,5,2007,автоматическая,4.8,355,144000,полный,Левый,Не требует ремонта,3,Unknown,800000,X5,2,0,13,30.347734457323497
15202,avito4757,0,внедорожник,цветной,бензин,5,2007,автоматическая,4.8,355,123000,полный,Левый,Не требует ремонта,3,Unknown,949000,X5,2,0,13,25.922023182297156
15203,avito375,0,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,137000,полный,Левый,Не требует ремонта,3,Unknown,1000000,X5,2,0,13,28.87249736564805
15204,avito2203,0,внедорожник,серый,бензин,5,2007,автоматическая,4.8,355,210000,полный,Левый,Не требует ремонта,3,Unknown,970000,X5,2,0,13,44.25711275026344
15205,avito3171,0,внедорожник,чёрный,бензин,5,2007,автоматическая,4.8,355,176000,полный,Левый,Не требует ремонта,3,Unknown,1070000,X5,2,0,13,37.09167544783983
15206,avito4742,0,внедорожник,серебристый,бензин,5,2007,автоматическая,4.8,355,187000,полный,Левый,Не требует ремонта,3,Unknown,850000,X5,2,0,13,39.40990516332982
15207,avito4750,0,внедорожник,серый,бензин,5,2007,автоматическая,4.8,355,147000,полный,Левый,Не требует ремонта,3,Unknown,799000,X5,2,0,13,30.979978925184405
15208,avito4753,0,внедорожник,серый,бензин,5,2007,автоматическая,4.8,355,168000,полный,Левый,Не требует ремонта,3,Unknown,830000,X5,2,0,13,35.40569020021075
15209,avito4765,0,внедорожник,серый,бензин,5,2008,автоматическая,4.8,355,95241,полный,Левый,Битый,3,Unknown,150000,X5,2,0,12,21.744520547945207
