test,style,doors,production_date,engine_displacement,engine_power,mileage,owners,price,has_steptronic,has_xdrive,offroad,cabriolet,compact,coupe,coupe_hard,liftback,roadster,sedan,estate,hatchback,main_color,other_color,gasoline,gasoline_gas,hybrid,diesel,electro,years_in_use,AT,MT,AM,tax,tax_per_horse,mileage_per_day,RWD,FWD,AWD,left,right
1,47,5,2015,2.0,184.0,44500.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,9200.0,50,24.383561643835616,0.0,0.0,1.0,1.0,0.0
1,132,4,2017,3.0,265.0,16500.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,39750.0,150,15.068493150684931,0.0,0.0,1.0,1.0,0.0
1,64,5,2011,3.0,306.0,135000.0,3.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,45900.0,150,41.0958904109589,0.0,0.0,1.0,1.0,0.0
1,20,5,2011,2.0,184.0,150557.0,3.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,1.0,0.0,0.0,9200.0,50,45.83165905631659,0.0,0.0,1.0,1.0,0.0
1,91,4,2015,2.0,190.0,80000.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1.0,0.0,0.0,9500.0,50,43.83561643835616,0.0,0.0,1.0,1.0,0.0
1,44,4,2016,1.5,136.0,32000.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,4760.0,35,21.91780821917808,1.0,0.0,0.0,1.0,0.0
1,38,5,2012,3.0,245.0,140000.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,18375.0,75,47.945205479452056,0.0,0.0,1.0,1.0,0.0
1,12,2,2008,3.0,218.0,94000.0,3.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,14170.0,65,21.461187214611872,1.0,0.0,0.0,1.0,0.0
1,6,5,2014,1.6,136.0,38000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,4760.0,35,17.35159817351598,1.0,0.0,0.0,1.0,0.0
1,92,4,2016,2.0,184.0,62000.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,9200.0,50,42.465753424657535,1.0,0.0,0.0,1.0,0.0
1,105,4,2012,3.0,258.0,152000.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,38700.0,150,52.054794520547944,0.0,0.0,1.0,1.0,0.0
1,30,5,2011,3.0,218.0,43650.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,14170.0,65,13.287671232876713,0.0,0.0,1.0,1.0,0.0
1,6,5,2013,1.6,136.0,104000.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,4760.0,35,40.70450097847358,1.0,0.0,0.0,1.0,0.0
1,98,4,2003,2.5,192.0,313394.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0.0,1.0,0.0,9600.0,50,50.50668815471394,1.0,0.0,0.0,1.0,0.0
1,6,5,2009,1.6,115.0,14444.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,2875.0,25,3.5975093399750935,1.0,0.0,0.0,1.0,0.0
1,47,4,2015,2.0,184.0,52000.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,9200.0,50,28.493150684931507,0.0,0.0,1.0,1.0,0.0
1,47,4,2015,2.0,184.0,111000.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,9200.0,50,60.821917808219176,0.0,0.0,1.0,1.0,0.0
1,20,5,2011,2.0,177.0,125000.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,1.0,0.0,0.0,8850.0,50,38.051750380517504,0.0,0.0,1.0,1.0,0.0
1,20,5,2011,2.0,177.0,123000.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,1.0,0.0,0.0,8850.0,50,37.44292237442922,0.0,0.0,1.0,1.0,0.0
1,63,5,2008,3.0,286.0,220000.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,1.0,0.0,0.0,42900.0,150,50.22831050228311,0.0,0.0,1.0,1.0,0.0
1,8,5,2013,1.6,170.0,149781.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,7650.0,45,58.62270058708415,1.0,0.0,0.0,1.0,0.0
1,38,5,2013,3.0,245.0,37600.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,1.0,0.0,0.0,18375.0,75,14.71624266144814,0.0,0.0,1.0,1.0,0.0
1,93,4,2011,2.5,204.0,231791.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,13260.0,65,70.56042617960426,1.0,0.0,0.0,1.0,0.0
1,102,4,2016,2.0,245.0,79197.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,18375.0,75,54.24452054794521,0.0,0.0,1.0,1.0,0.0
1,79,5,2016,2.0,245.0,60320.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,18375.0,75,41.31506849315068,1.0,0.0,0.0,1.0,0.0
1,46,5,2019,2.0,190.0,2520.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,9500.0,50,6.904109589041096,0.0,0.0,1.0,1.0,0.0
1,91,4,2019,2.0,190.0,13004.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,9500.0,50,35.62739726027397,0.0,0.0,1.0,1.0,0.0
1,92,4,2014,2.0,184.0,140000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,9200.0,50,63.926940639269404,1.0,0.0,0.0,1.0,0.0
1,106,4,2018,2.0,249.0,21000.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,18675.0,75,28.767123287671232,0.0,0.0,1.0,1.0,0.0
1,78,2,2016,2.0,184.0,60000.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,9200.0,50,41.0958904109589,0.0,0.0,1.0,1.0,0.0
1,20,5,2013,2.0,184.0,170000.0,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7,1.0,0.0,0.0,9200.0,50,66.53620352250489,0.0,0.0,1.0,1.0,0.0
1,35,5,2002,3.0,231.0,356000.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18,1.0,0.0,0.0,17325.0,75,54.18569254185692,0.0,0.0,1.0,1.0,0.0
1,38,5,2019,3.0,249.0,1500.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,18675.0,75,4.109589041095891,0.0,0.0,1.0,1.0,0.0
1,68,5,2004,4.4,320.0,250000.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,1.0,0.0,0.0,48000.0,150,42.80821917808219,0.0,0.0,1.0,1.0,0.0
1,74,5,2015,3.0,313.0,1605.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1.0,0.0,0.0,46950.0,150,0.8794520547945206,0.0,0.0,1.0,1.0,0.0
1,145,4,2007,4.8,367.0,165000.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,55050.0,150,34.77344573234984,1.0,0.0,0.0,1.0,0.0
1,60,4,2014,3.0,306.0,39700.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,45900.0,150,18.12785388127854,0.0,0.0,1.0,1.0,0.0
1,58,4,2006,3.0,258.0,120000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14,1.0,0.0,0.0,38700.0,150,23.483365949119374,0.0,0.0,1.0,1.0,0.0
1,44,4,2010,2.0,136.0,108000.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,1.0,0.0,0.0,4760.0,35,29.589041095890412,1.0,0.0,0.0,1.0,0.0
1,119,2,2007,3.0,272.0,68700.0,3.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,40800.0,150,14.478398314014752,1.0,0.0,0.0,1.0,0.0
1,157,4,2019,4.4,625.0,5750.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,93750.0,150,15.753424657534246,0.0,0.0,1.0,1.0,0.0
1,92,4,2008,2.0,156.0,168000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,7020.0,45,38.35616438356164,1.0,0.0,0.0,1.0,0.0
1,102,4,2000,2.8,193.0,256000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,1.0,0.0,0.0,9650.0,50,35.06849315068493,1.0,0.0,0.0,1.0,0.0
1,64,5,2013,3.0,306.0,79936.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,45900.0,150,31.28610567514677,0.0,0.0,1.0,1.0,0.0
1,31,5,2015,2.0,245.0,35000.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,18375.0,75,19.17808219178082,0.0,0.0,1.0,1.0,0.0
1,24,5,2019,1.5,140.0,7.0,1.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,4900.0,35,0.019178082191780823,0.0,1.0,0.0,1.0,0.0
1,125,2,2014,4.4,450.0,6903.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,67500.0,150,3.152054794520548,0.0,0.0,1.0,1.0,0.0
1,30,5,2008,2.5,218.0,146000.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,14170.0,65,33.333333333333336,0.0,0.0,1.0,1.0,0.0
1,97,5,2007,3.0,197.0,280000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,1.0,0.0,0.0,9850.0,50,59.00948366701791,1.0,0.0,0.0,1.0,0.0
1,37,5,2008,3.0,272.0,89500.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,40800.0,150,20.4337899543379,0.0,0.0,1.0,1.0,0.0
1,145,4,2013,4.4,450.0,90000.0,3.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,67500.0,150,35.22504892367906,0.0,0.0,1.0,1.0,0.0
1,91,4,2019,2.0,190.0,477.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,9500.0,50,1.3068493150684932,0.0,0.0,1.0,1.0,0.0
1,38,5,2019,3.0,249.0,2397.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,18675.0,75,6.567123287671233,0.0,0.0,1.0,1.0,0.0
1,91,4,2014,2.0,190.0,73200.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.0,0.0,9500.0,50,33.42465753424658,1.0,0.0,0.0,1.0,0.0
1,38,5,2012,3.0,258.0,166001.0,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,38700.0,150,56.849657534246575,0.0,0.0,1.0,1.0,0.0
1,147,4,2014,4.4,450.0,71506.0,3.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,67500.0,150,32.65114155251142,0.0,0.0,1.0,1.0,0.0
1,8,5,2013,1.6,170.0,54200.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,7650.0,45,21.213307240704502,1.0,0.0,0.0,1.0,0.0
1,91,4,2016,2.0,190.0,24000.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.0,0.0,0.0,9500.0,50,16.438356164383563,1.0,0.0,0.0,1.0,0.0
1,47,5,2014,2.0,184.0,169700.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,9200.0,50,77.48858447488584,1.0,0.0,0.0,1.0,0.0
1,46,2,2010,2.0,184.0,97086.0,2.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1.0,0.0,0.0,9200.0,50,26.598904109589043,1.0,0.0,0.0,1.0,0.0
1,105,4,2019,3.0,249.0,7.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,18675.0,75,0.019178082191780823,0.0,0.0,1.0,1.0,0.0
1,47,4,2014,2.0,184.0,161000.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,9200.0,50,73.51598173515981,0.0,0.0,1.0,1.0,0.0
1,132,4,2019,3.0,249.0,9339.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,18675.0,75,25.586301369863012,0.0,0.0,1.0,1.0,0.0
1,74,5,2012,3.0,306.0,94950.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,45900.0,150,32.51712328767123,0.0,0.0,1.0,1.0,0.0
1,37,5,2008,3.0,264.0,185000.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,39600.0,150,42.23744292237443,0.0,0.0,1.0,1.0,0.0
1,106,4,2007,3.0,272.0,230000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,40800.0,150,48.472075869336145,1.0,0.0,0.0,1.0,0.0
1,157,4,2018,4.4,625.0,14646.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,93750.0,150,20.063013698630137,0.0,0.0,1.0,1.0,0.0
1,20,5,2015,2.0,190.0,98000.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1.0,0.0,0.0,9500.0,50,53.6986301369863,0.0,0.0,1.0,1.0,0.0
1,164,5,2019,3.0,400.0,11080.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,60000.0,150,30.356164383561644,0.0,0.0,1.0,1.0,0.0
1,39,5,2019,2.0,249.0,17613.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,18675.0,75,48.25479452054795,0.0,0.0,1.0,1.0,0.0
1,44,4,2008,2.0,143.0,170291.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,5005.0,35,38.87922374429224,1.0,0.0,0.0,1.0,0.0
1,21,5,2018,2.0,192.0,6950.0,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,9600.0,50,9.520547945205479,0.0,0.0,1.0,1.0,0.0
1,79,5,2015,2.0,245.0,66500.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,18375.0,75,36.43835616438356,0.0,0.0,1.0,1.0,0.0
1,47,4,2011,2.0,156.0,85450.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,7020.0,45,26.012176560121766,1.0,0.0,0.0,1.0,0.0
1,102,5,1998,2.8,193.0,460000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22,1.0,0.0,0.0,9650.0,50,57.28518057285181,1.0,0.0,0.0,1.0,0.0
1,38,5,2009,3.0,235.0,195000.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,1.0,0.0,0.0,17625.0,75,48.567870485678704,0.0,0.0,1.0,1.0,0.0
1,105,4,2017,3.0,249.0,44000.0,3.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,18675.0,75,40.182648401826484,0.0,0.0,1.0,1.0,0.0
1,55,5,2010,3.0,245.0,156000.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1.0,0.0,0.0,18375.0,75,42.73972602739726,0.0,0.0,1.0,1.0,0.0
1,102,4,2016,2.0,245.0,96000.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,18375.0,75,65.75342465753425,0.0,0.0,1.0,1.0,0.0
1,102,4,2011,2.0,245.0,162000.0,3.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,18375.0,75,49.31506849315068,0.0,0.0,1.0,1.0,0.0
1,92,4,2014,2.0,184.0,223000.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,9200.0,50,101.82648401826484,1.0,0.0,0.0,1.0,0.0
1,90,4,2013,2.0,184.0,123000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,9200.0,50,48.14090019569472,1.0,0.0,0.0,1.0,0.0
1,20,5,2010,2.0,177.0,116000.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1.0,0.0,0.0,8850.0,50,31.78082191780822,0.0,0.0,1.0,1.0,0.0
1,64,5,2011,3.0,306.0,163546.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,45900.0,150,49.785692541856925,0.0,0.0,1.0,1.0,0.0
1,77,2,2018,2.0,190.0,6201.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,0.0,0.0,9500.0,50,8.494520547945205,0.0,0.0,1.0,1.0,0.0
1,164,5,2016,3.0,381.0,69000.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.0,0.0,0.0,57150.0,150,47.26027397260274,0.0,0.0,1.0,1.0,0.0
1,20,5,2012,2.0,177.0,138000.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,8850.0,50,47.26027397260274,0.0,0.0,1.0,1.0,0.0
1,29,5,2014,3.0,218.0,104489.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.0,0.0,14170.0,65,47.71187214611872,0.0,0.0,1.0,1.0,0.0
1,113,4,2017,3.0,340.0,27053.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,51000.0,150,24.705936073059362,0.0,0.0,1.0,1.0,0.0
1,20,5,2015,2.0,190.0,62750.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1.0,0.0,0.0,9500.0,50,34.38356164383562,0.0,0.0,1.0,1.0,0.0
1,93,4,1998,2.5,170.0,279000.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22,0.0,1.0,0.0,7650.0,45,34.744707347447076,1.0,0.0,0.0,1.0,0.0
