,ID,test,style,body,color,fuel,model_date,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,model,generation,generation1,restyling,age,mileage_per_day,price
12388,avito2316,0,30d,внедорожник,коричневый,дизель,2014,5,2015,автоматическая,3.0,249,90000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,49.31506849315068,2600000
12389,avito2368,0,30d,внедорожник,чёрный,дизель,2014,5,2015,автоматическая,3.0,249,51131,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,28.01698630136986,2767000
12390,avito2792,0,30d,внедорожник,белый,дизель,2014,5,2015,автоматическая,3.0,249,82000,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,5,44.93150684931507,2629000
12391,avito3096,0,30d,внедорожник,белый,дизель,2014,5,2015,автоматическая,3.0,249,50000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,27.397260273972602,2730000
12392,avito4622,0,30d,внедорожник,белый,дизель,2014,5,2015,автоматическая,3.0,249,91000,полный,Левый,Не требует ремонта,2,Unknown,X4,1,F26,0,5,49.863013698630134,1950000
12393,avito5032,0,30d,внедорожник,белый,дизель,2014,5,2015,автоматическая,3.0,249,180000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,98.63013698630137,2500000
12394,avito5033,0,30d,внедорожник,коричневый,дизель,2014,5,2015,автоматическая,3.0,249,102785,полный,Левый,Не требует ремонта,3,Unknown,X6,2,F16,0,5,56.320547945205476,2199000
12395,avito5034,0,30d,внедорожник,чёрный,дизель,2014,5,2015,автоматическая,3.0,249,152011,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,5,83.29369863013699,2255300
12396,avito5035,0,30d,внедорожник,серый,дизель,2014,5,2015,автоматическая,3.0,249,86873,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,47.601643835616436,2410000
12397,avito5036,0,30d,внедорожник,серый,дизель,2014,5,2015,автоматическая,3.0,249,92000,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,5,50.41095890410959,2490000
12398,avito5039,0,30d,внедорожник,серый,дизель,2014,5,2015,автоматическая,3.0,249,69000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,37.80821917808219,2670000
12399,avito5040,0,30d,внедорожник,чёрный,дизель,2014,5,2015,автоматическая,3.0,249,53125,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,29.10958904109589,2850000
12400,avito5041,0,30d,внедорожник,белый,дизель,2014,5,2015,автоматическая,3.0,249,40000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,21.91780821917808,2650000
12401,avito5042,0,30d,внедорожник,белый,дизель,2014,5,2015,автоматическая,3.0,249,50000,полный,Левый,Битый,2,Unknown,X6,2,F16,0,5,27.397260273972602,299999
12402,avito5043,0,30d,внедорожник,чёрный,дизель,2014,5,2015,автоматическая,3.0,249,98000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,5,53.6986301369863,2797000
12403,avito106,0,30d,внедорожник,белый,дизель,2013,5,2016,автоматическая,3.0,249,65000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,4,44.52054794520548,2420000
12404,avito640,0,30d,внедорожник,чёрный,дизель,2013,5,2016,автоматическая,3.0,249,60000,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,4,41.0958904109589,3000000
12405,avito1044,0,30d,внедорожник,серебристый,дизель,2013,5,2016,автоматическая,3.0,249,40815,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,4,27.955479452054796,3147000
12406,avito1238,0,30d,внедорожник,серый,дизель,2013,5,2016,автоматическая,3.0,249,56000,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,4,38.35616438356164,3000000
12407,avito1411,0,30d,внедорожник,белый,дизель,2013,5,2016,автоматическая,3.0,249,60000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,4,41.0958904109589,3600000
12408,avito1776,0,30d,внедорожник,белый,дизель,2013,5,2016,автоматическая,3.0,249,74850,полный,Левый,Не требует ремонта,3,Unknown,X5,3,F15,0,4,51.26712328767123,2790000
12409,avito1793,0,30d,внедорожник,белый,дизель,2013,5,2016,автоматическая,3.0,249,96880,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,4,66.35616438356165,2850000
12410,avito2523,0,30d,внедорожник,белый,дизель,2013,5,2016,автоматическая,3.0,249,57421,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,4,39.32945205479452,2786000
12411,avito2646,0,30d,внедорожник,чёрный,дизель,2013,5,2016,автоматическая,3.0,249,54035,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,4,37.01027397260274,2597000
12412,avito3122,0,30d,внедорожник,чёрный,дизель,2013,5,2016,автоматическая,3.0,249,69000,полный,Левый,Не требует ремонта,3,Unknown,X5,3,F15,0,4,47.26027397260274,3200000
12413,avito4889,0,30d,внедорожник,синий,дизель,2013,5,2016,автоматическая,3.0,249,87814,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,4,60.14657534246575,2599000
12414,avito330,0,30d,внедорожник,серый,дизель,2014,5,2016,автоматическая,3.0,249,59644,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,4,40.85205479452055,3200000
12415,avito452,0,30d,внедорожник,чёрный,дизель,2014,5,2016,автоматическая,3.0,249,86000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,4,58.9041095890411,2900000
12416,avito1107,0,30d,внедорожник,красный,дизель,2014,5,2016,автоматическая,3.0,249,43150,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,4,29.554794520547944,3050000
12417,avito1317,0,30d,внедорожник,чёрный,дизель,2014,5,2016,автоматическая,3.0,249,35000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,4,23.972602739726028,3019000
12418,avito1420,0,30d,внедорожник,белый,дизель,2014,5,2016,автоматическая,3.0,249,51303,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,4,35.13904109589041,3029000
12419,avito1445,0,30d,внедорожник,чёрный,дизель,2014,5,2016,автоматическая,3.0,249,88313,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,4,60.48835616438356,2899000
12420,avito1841,0,30d,внедорожник,коричневый,дизель,2014,5,2016,автоматическая,3.0,249,208000,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,4,142.46575342465752,3333333
12421,avito2675,0,30d,внедорожник,коричневый,дизель,2014,5,2016,автоматическая,3.0,249,83000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,4,56.84931506849315,2900000
12422,avito3067,0,30d,внедорожник,белый,дизель,2014,5,2016,автоматическая,3.0,249,83000,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,4,56.84931506849315,3500000
12423,avito3100,0,30d,внедорожник,чёрный,дизель,2014,5,2016,автоматическая,3.0,249,71738,полный,Левый,Не требует ремонта,1,Unknown,X3,2,F25,1,4,49.135616438356166,1940000
12424,avito3157,0,30d,внедорожник,серый,дизель,2014,5,2016,автоматическая,3.0,249,74088,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,4,50.74520547945205,3097000
12425,avito4633,0,30d,внедорожник,белый,дизель,2014,5,2016,автоматическая,3.0,249,28000,полный,Левый,Не требует ремонта,2,Unknown,X4,1,F26,0,4,19.17808219178082,2500000
12426,avito5048,0,30d,внедорожник,чёрный,дизель,2014,5,2016,автоматическая,3.0,249,70200,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,4,48.082191780821915,2530000
12427,avito5049,0,30d,внедорожник,белый,дизель,2014,5,2016,автоматическая,3.0,249,113331,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,4,77.62397260273973,2600000
12428,avito5051,0,30d,внедорожник,красный,дизель,2014,5,2016,автоматическая,3.0,249,43150,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,4,29.554794520547944,3050000
12429,avito5052,0,30d,внедорожник,чёрный,дизель,2014,5,2016,автоматическая,3.0,249,27000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,4,18.493150684931507,3100000
12430,avito5088,0,30d,внедорожник,коричневый,дизель,2014,5,2016,автоматическая,3.0,249,39755,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,4,27.22945205479452,3050000
12431,avito5110,0,30d,внедорожник,чёрный,дизель,2014,5,2016,автоматическая,3.0,249,85000,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,4,58.21917808219178,3250000
12432,avito333,0,730d,седан,белый,дизель,2015,4,2017,автоматическая,3.0,249,43000,полный,Левый,Не требует ремонта,2,Unknown,7 серия,6,G11/G12,0,3,39.269406392694066,3499000
12433,avito3161,0,730d,седан,чёрный,дизель,2015,4,2017,автоматическая,3.0,249,26200,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,3,23.926940639269407,3100000
12434,avito4372,0,730d,седан,чёрный,дизель,2015,4,2017,автоматическая,3.0,249,11000,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,3,10.045662100456621,4490000
12435,avito469,0,730Ld,седан,чёрный,дизель,2015,4,2017,автоматическая,3.0,249,76200,полный,Левый,Битый,3,Unknown,7 серия,6,G11/G12,0,3,69.58904109589041,1940000
12436,avito4367,0,730Ld,седан,чёрный,дизель,2015,4,2017,автоматическая,3.0,249,110000,полный,Левый,Не требует ремонта,2,Unknown,7 серия,6,G11/G12,0,3,100.45662100456622,2888000
12437,avito75,0,530d,седан,серый,дизель,2016,4,2017,автоматическая,3.0,249,63000,полный,Левый,Не требует ремонта,3,Unknown,5 серия,7,G30/G31,0,3,57.534246575342465,2730000
12438,avito582,0,530d,седан,чёрный,дизель,2016,4,2017,автоматическая,3.0,249,38270,полный,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,34.949771689497716,3249000
12439,avito843,0,530d,седан,серый,дизель,2016,4,2017,автоматическая,3.0,249,116850,полный,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,106.71232876712328,2690000
12440,avito1501,0,530d,седан,белый,дизель,2016,4,2017,автоматическая,3.0,249,131000,полный,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,119.63470319634703,3050000
12441,avito2074,0,530d,седан,чёрный,дизель,2016,4,2017,автоматическая,3.0,249,37550,полный,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,34.29223744292238,3195000
12442,avito2321,0,530d,седан,серый,дизель,2016,4,2017,автоматическая,3.0,249,65700,полный,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,3,60.0,2749000
12443,avito2551,0,530d,седан,синий,дизель,2016,4,2017,автоматическая,3.0,249,48150,полный,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,3,43.97260273972603,3150000
12444,avito4144,0,530d,седан,чёрный,дизель,2016,4,2017,автоматическая,3.0,249,81100,полный,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,74.06392694063926,2359000
12445,avito4150,0,530d,седан,синий,дизель,2016,4,2017,автоматическая,3.0,249,109000,полный,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,3,99.54337899543378,2600000
12446,avito4152,0,530d,седан,синий,дизель,2016,4,2017,автоматическая,3.0,249,47287,полный,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,43.18447488584475,3185000
12447,avito466,0,30d,внедорожник,серый,дизель,2013,5,2017,автоматическая,3.0,249,42500,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,38.81278538812786,3000000
12448,avito730,0,30d,внедорожник,чёрный,дизель,2013,5,2017,автоматическая,3.0,249,50300,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,3,45.93607305936073,3597000
12449,avito930,0,30d,внедорожник,чёрный,дизель,2013,5,2017,автоматическая,3.0,249,63440,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,57.93607305936073,3100000
12450,avito1098,0,30d,внедорожник,чёрный,дизель,2013,5,2017,автоматическая,3.0,249,51000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,46.57534246575342,3450000
12451,avito1110,0,30d,внедорожник,белый,дизель,2013,5,2017,автоматическая,3.0,249,58734,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,53.63835616438356,3010000
12452,avito1744,0,30d,внедорожник,белый,дизель,2013,5,2017,автоматическая,3.0,249,38719,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,35.359817351598174,3580000
12453,avito1789,0,30d,внедорожник,чёрный,дизель,2013,5,2017,автоматическая,3.0,249,113000,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,3,103.19634703196347,3170000
12454,avito2151,0,30d,внедорожник,белый,дизель,2013,5,2017,автоматическая,3.0,249,75000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,68.4931506849315,3050000
12455,avito2529,0,30d,внедорожник,чёрный,дизель,2013,5,2017,автоматическая,3.0,249,48350,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,44.15525114155251,3190000
12456,avito2821,0,30d,внедорожник,белый,дизель,2013,5,2017,автоматическая,3.0,249,123559,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,112.83926940639269,2890000
12457,avito4904,0,30d,внедорожник,белый,дизель,2013,5,2017,автоматическая,3.0,249,58734,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,3,53.63835616438356,3030000
12458,avito4907,0,30d,внедорожник,чёрный,дизель,2013,5,2017,автоматическая,3.0,249,117500,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,3,107.30593607305936,3150000
12459,avito4910,0,30d,внедорожник,белый,дизель,2013,5,2017,автоматическая,3.0,249,35000,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,3,31.963470319634702,3500000
12460,avito4911,0,30d,внедорожник,серебристый,дизель,2013,5,2017,автоматическая,3.0,249,38200,полный,Левый,Не требует ремонта,2,Unknown,X5,3,F15,0,3,34.885844748858446,3549000
12461,avito101,0,30d,внедорожник,серый,дизель,2014,5,2017,автоматическая,3.0,249,31400,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,28.67579908675799,5120000
12462,avito111,0,30d,внедорожник,чёрный,дизель,2014,5,2017,автоматическая,3.0,249,6600,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,6.027397260273973,3490000
12463,avito549,0,30d,внедорожник,чёрный,дизель,2014,5,2017,автоматическая,3.0,249,44000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,40.182648401826484,3325000
12464,avito721,0,30d,внедорожник,чёрный,дизель,2014,5,2017,автоматическая,3.0,249,51813,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,47.31780821917808,3599000
12465,avito927,0,30d,внедорожник,коричневый,дизель,2014,5,2017,автоматическая,3.0,249,39000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,35.61643835616438,3580000
12466,avito1112,0,30d,внедорожник,белый,дизель,2014,5,2017,автоматическая,3.0,249,32000,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,3,29.22374429223744,3153000
12467,avito1322,0,30d,внедорожник,серый,дизель,2014,5,2017,автоматическая,3.0,249,50869,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,46.455707762557076,3425000
12468,avito1342,0,30d,внедорожник,коричневый,дизель,2014,5,2017,автоматическая,3.0,249,42000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,38.35616438356164,3650000
12469,avito1352,0,30d,внедорожник,чёрный,дизель,2014,5,2017,автоматическая,3.0,249,39000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,35.61643835616438,3900000
12470,avito1357,0,30d,внедорожник,белый,дизель,2014,5,2017,автоматическая,3.0,249,66257,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,3,60.50867579908676,2485000
12471,avito1544,0,30d,внедорожник,чёрный,дизель,2014,5,2017,автоматическая,3.0,249,68845,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,3,62.87214611872146,3349000
12472,avito2049,0,30d,внедорожник,чёрный,дизель,2014,5,2017,автоматическая,3.0,249,53283,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,3,48.66027397260274,3407000
12473,avito2266,0,30d,внедорожник,серый,дизель,2014,5,2017,автоматическая,3.0,249,33000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,30.136986301369863,3600000
12474,avito2778,0,30d,внедорожник,чёрный,дизель,2014,5,2017,автоматическая,3.0,249,31000,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,3,28.310502283105023,2697000
12475,avito3181,0,30d,внедорожник,белый,дизель,2014,5,2017,автоматическая,3.0,249,35000,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,3,31.963470319634702,2947000
12476,avito3190,0,30d,внедорожник,серый,дизель,2014,5,2017,автоматическая,3.0,249,47900,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,3,43.74429223744292,3300000
12477,avito5053,0,30d,внедорожник,белый,дизель,2014,5,2017,автоматическая,3.0,249,32000,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,3,29.22374429223744,3153000
12478,avito5055,0,30d,внедорожник,белый,дизель,2014,5,2017,автоматическая,3.0,249,70000,полный,Левый,Не требует ремонта,3,Unknown,X6,2,F16,0,3,63.926940639269404,3300000
12479,avito5056,0,30d,внедорожник,красный,дизель,2014,5,2017,автоматическая,3.0,249,31000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,3,28.310502283105023,3300000
12480,avito2140,0,730d,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,49000,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,67.12328767123287,3650000
12481,avito2311,0,730d,седан,белый,дизель,2015,4,2018,автоматическая,3.0,249,56000,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,76.71232876712328,3890000
12482,avito4375,0,730d,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,80000,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,109.58904109589041,3300000
12483,avito4388,0,730d,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,41000,полный,Левый,Не требует ремонта,2,Unknown,7 серия,6,G11/G12,0,2,56.16438356164384,4190000
12484,avito14,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,25600,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,35.06849315068493,3590000
12485,avito717,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19764,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,27.073972602739726,3600000
12486,avito718,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19917,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,27.283561643835615,3600000
12487,avito794,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,10795,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,14.787671232876713,3700000
12488,avito795,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19666,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,26.93972602739726,3600000
12489,avito798,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19774,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,27.087671232876712,3600000
12490,avito799,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19932,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,27.304109589041097,3600000
12491,avito800,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19681,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,26.96027397260274,3600000
12492,avito801,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,16860,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,23.095890410958905,4000000
12493,avito1539,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,33426,полный,Левый,Не требует ремонта,2,Unknown,7 серия,6,G11/G12,0,2,45.78904109589041,3730000
12494,avito2381,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,21000,полный,Левый,Не требует ремонта,2,Unknown,7 серия,6,G11/G12,0,2,28.767123287671232,3800000
12495,avito4376,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19774,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,27.087671232876712,3541659
12496,avito4377,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,135000,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,184.93150684931507,3600000
12497,avito4378,0,730Ld,седан,серый,дизель,2015,4,2018,автоматическая,3.0,249,20350,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,27.876712328767123,3642486
12498,avito4379,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19681,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,26.96027397260274,3683142
12499,avito4380,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19666,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,26.93972602739726,3691737
12500,avito4381,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,33426,полный,Левый,Не требует ремонта,2,Unknown,7 серия,6,G11/G12,0,2,45.78904109589041,3730000
12501,avito4382,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19951,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,27.33013698630137,3732452
12502,avito4383,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,19967,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,27.352054794520548,3738608
12503,avito4384,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,16860,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,23.095890410958905,3900000
12504,avito4386,0,730Ld,седан,чёрный,дизель,2015,4,2018,автоматическая,3.0,249,10795,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,14.787671232876713,3957266
12505,avito4389,0,730Ld,седан,белый,дизель,2015,4,2018,автоматическая,3.0,249,1926,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,2.638356164383562,4400000
12506,avito4390,0,730Ld,седан,синий,дизель,2015,4,2018,автоматическая,3.0,249,5865,полный,Левый,Не требует ремонта,1,Unknown,7 серия,6,G11/G12,0,2,8.034246575342467,4439000
12507,avito369,0,530d,седан,чёрный,дизель,2016,4,2018,автоматическая,3.0,249,17000,полный,Левый,Битый,1,Unknown,5 серия,7,G30/G31,0,2,23.28767123287671,1750000
12508,avito773,0,530d,седан,серый,дизель,2016,4,2018,автоматическая,3.0,249,41766,полный,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,2,57.21369863013699,3247000
12509,avito1806,0,530d,седан,белый,дизель,2016,4,2018,автоматическая,3.0,249,27819,полный,Левый,Не требует ремонта,3,Unknown,5 серия,7,G30/G31,0,2,38.108219178082194,3199000
12510,avito2220,0,530d,седан,серый,дизель,2016,4,2018,автоматическая,3.0,249,43000,полный,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,2,58.9041095890411,2970000
12511,avito2621,0,530d,седан,чёрный,дизель,2016,4,2018,автоматическая,3.0,249,32000,полный,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,2,43.83561643835616,3000000
12512,avito4179,0,530d,седан,чёрный,дизель,2016,4,2018,автоматическая,3.0,249,22200,полный,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,2,30.410958904109588,3550000
12513,avito4180,0,530d,седан,серый,дизель,2016,4,2018,автоматическая,3.0,249,30000,полный,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,2,41.0958904109589,3500000
12514,avito920,0,30d,внедорожник,белый,дизель,2013,5,2018,автоматическая,3.0,249,88000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,2,120.54794520547945,3450000
12515,avito1125,0,30d,внедорожник,белый,дизель,2013,5,2018,автоматическая,3.0,249,60000,полный,Левый,Не требует ремонта,3,Unknown,X5,3,F15,0,2,82.1917808219178,3650000
12516,avito1323,0,30d,внедорожник,чёрный,дизель,2013,5,2018,автоматическая,3.0,249,14666,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,2,20.09041095890411,4050000
12517,avito1412,0,30d,внедорожник,чёрный,дизель,2013,5,2018,автоматическая,3.0,249,88000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,2,120.54794520547945,3000000
12518,avito4914,0,30d,внедорожник,белый,дизель,2013,5,2018,автоматическая,3.0,249,29000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,2,39.726027397260275,3500000
12519,avito4915,0,30d,внедорожник,белый,дизель,2013,5,2018,автоматическая,3.0,249,76475,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,2,104.76027397260275,3676400
12520,avito4917,0,30d,внедорожник,серебристый,дизель,2013,5,2018,автоматическая,3.0,249,33000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,2,45.205479452054796,3800000
12521,avito4918,0,30d,внедорожник,серебристый,дизель,2013,5,2018,автоматическая,3.0,249,40000,полный,Левый,Не требует ремонта,1,Unknown,X5,3,F15,0,2,54.794520547945204,4000000
12522,avito57,0,30d,внедорожник,синий,дизель,2014,5,2018,автоматическая,3.0,249,41807,полный,Левый,Не требует ремонта,2,Unknown,X4,1,F26,0,2,57.26986301369863,2745000
12523,avito442,0,30d,внедорожник,чёрный,дизель,2014,5,2018,автоматическая,3.0,249,38000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,2,52.054794520547944,2450000
12524,avito655,0,30d,внедорожник,чёрный,дизель,2014,5,2018,автоматическая,3.0,249,45898,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,2,62.87397260273973,3399000
12525,avito988,0,30d,внедорожник,белый,дизель,2014,5,2018,автоматическая,3.0,249,39324,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,2,53.868493150684934,3999000
12526,avito1111,0,30d,внедорожник,чёрный,дизель,2014,5,2018,автоматическая,3.0,249,25304,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,2,34.66301369863014,3325000
12527,avito1351,0,30d,внедорожник,коричневый,дизель,2014,5,2018,автоматическая,3.0,249,33000,полный,Левый,Не требует ремонта,1,Unknown,X6,2,F16,0,2,45.205479452054796,3650000
12528,avito1507,0,30d,внедорожник,чёрный,дизель,2014,5,2018,автоматическая,3.0,249,263,полный,Левый,Не требует ремонта,2,Unknown,X6,2,F16,0,2,0.36027397260273974,4150000
12529,avito1703,0,30d,внедорожник,белый,дизель,2014,5,2018,автоматическая,3.0,249,56500,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,2,77.3972602739726,2820000
